,adoption_in_year,adoption_pr_y_munic,cumul_adoption_10_y_pr_y_munic,adoption_pr_y_neighbours_adj,cumul_adoption_10_y_pr_y_neighbours_adj,adoption_pr_y_port,cumul_adoption_10_y_pr_y_port,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family,pastures_area_munic,pastures_mean_size_munic,av_d_mean_t_pr_y_munic,days_mean_t_over_20_pr_y_munic,days_mean_t_over_25_pr_y_munic,av_d_max_t_pr_y_munic,days_max_t_over_30_pr_y_munic,av_d_min_t_pr_y_munic,days_min_t_under_0_pr_y_munic,av_prec_sum_pr_y_munic,days_no_prec_pr_y_munic,cons_days_no_prec_pr_y_munic,av_d_mean_t_average_munic,days_mean_t_over_20_average_munic,days_mean_t_over_25_average_munic,av_d_max_t_average_munic,days_max_t_over_30_average_munic,av_d_min_t_average_munic,days_min_t_under_0_average_munic,av_prec_sum_average_munic,days_no_prec_average_munic,cons_days_no_prec_average_munic,CaCO3_mean_munic,CN_mean_munic,N_mean_munic,P_mean_munic,pH_mean_munic,sbp_payment
10,0.006201550387596899,0.0372093023255814,0.2124031007751938,0.019802359533326097,0.12813284300103905,0.0078093954629485625,0.06054284094246775,2103.0,0.9833571088920592,0.016642891107941038,0.05896338563956253,0.1902044698050404,0.5534950071326676,0.05706134094151213,0.0451735615786971,0.0028530670470756072,0.041844983357108886,0.002377555872563005,0.04802662862577271,0.9781264859724204,0.0033285782215882074,0.007132667617689016,0.006181645268663814,0.005230622919638612,0.9158345221112696,0.08416547788873037,0.2962434617213505,0.0028530670470756072,0.03851640513552068,0.06371849738468854,0.17403708987161198,0.00047551117451260106,1290.0,15.0,16.274742635091144,105.5,20.666666666666664,59.33333333333333,59.33333333333333,10.954426879882812,0.16666666666666669,576.9666015625,310.5,82.33333333333334,16.596448084513348,116.61111111111113,26.902777777777768,66.53472222222223,66.53472222222223,11.317640262179903,0.9375,685.084721713596,289.6527777777778,68.9513888888889,11.578111025861945,15.373728829045449,1.327431098470551,6.903448951160067,5.697485476839073,0.0
11,0.052124031007751946,0.006201550387596899,0.20930232558139536,0.002450458043064509,0.1238256934812778,0.004685323142794765,0.06522816408526247,2103.0,0.9833571088920592,0.016642891107941038,0.05896338563956253,0.1902044698050404,0.5534950071326676,0.05706134094151213,0.0451735615786971,0.0028530670470756072,0.041844983357108886,0.002377555872563005,0.04802662862577271,0.9781264859724204,0.0033285782215882074,0.007132667617689016,0.006181645268663814,0.005230622919638612,0.9158345221112696,0.08416547788873037,0.2962434617213505,0.0028530670470756072,0.03851640513552068,0.06371849738468854,0.17403708987161198,0.00047551117451260106,1290.0,15.0,16.20130940755208,116.0,23.333333333333336,68.0,68.0,10.687598876953123,3.333333333333333,516.7166422526042,297.83333333333337,44.0,16.596448084513348,116.61111111111113,26.902777777777768,66.53472222222223,66.53472222222223,11.317640262179903,0.9375,685.084721713596,289.6527777777778,68.9513888888889,11.578111025861945,15.373728829045449,1.327431098470551,6.903448951160067,5.697485476839073,153.26
12,0.0006204164744436138,0.0,0.0,0.0,0.0,0.0,0.0,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,17.254497477213544,133.16666666666666,37.16666666666666,88.16666666666666,88.16666666666666,11.36185546875,3.0,752.5333333333333,273.66666666666663,104.0,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
13,0.0007529840971879758,0.0006204164744436138,0.0006204164744436138,0.0014020897377322432,0.0014020897377322432,0.0013130841928851568,0.001313084192885157,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,17.214961547851562,101.33333333333334,27.0,55.66666666666667,55.66666666666667,11.166365966796873,0.0,685.76669921875,293.83333333333337,70.5,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
14,0.001792314259503773,0.0007529840971879758,0.0013734005716315894,0.0010774062541903722,0.0024794959919226148,0.001529444656485552,0.0028425288493707105,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,17.73237528483073,132.33333333333334,58.33333333333333,91.83333333333334,91.83333333333334,11.782109781901042,0.0,751.3334716796875,276.66666666666663,91.0,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
15,0.0022218333571955053,0.001792314259503773,0.0031657148311353624,0.008959046784533752,0.011438542776456371,0.0031067948965632065,0.005949323745933917,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.95222391764323,130.83333333333334,43.0,92.5,92.5,10.282001546223958,11.833333333333332,303.9333455403646,322.0,81.0,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
16,0.0031338986016767145,0.0022218333571955053,0.005387548188330868,0.0074949046222788345,0.0189334473987352,0.0030773447427156018,0.009026668488649513,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.628780924479166,121.5,37.66666666666666,79.66666666666667,79.66666666666667,10.5010205078125,4.833333333333333,566.1499837239583,295.0,77.16666666666666,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
17,0.0014317303256391085,0.0031338986016767145,0.00852144679000758,0.0028199565747319714,0.02175340397346717,0.003040433883226606,0.01206710237187612,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,17.39800211588542,127.66666666666666,50.16666666666667,93.66666666666666,93.66666666666666,11.355253295898438,0.0,707.3167073567707,276.5,77.16666666666666,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
18,0.0040141476166992785,0.0014317303256391085,0.00995317711564669,0.005689387787771135,0.027442791761238303,0.004162288410461323,0.016229390782337434,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.759432169596355,128.5,28.333333333333336,94.83333333333334,94.83333333333334,10.50374267578125,1.3333333333333337,473.8166422526042,310.0,86.83333333333334,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
19,0.006686710891225615,0.0040141476166992785,0.01396732473234597,0.006415429289804031,0.03385822105104234,0.006151548135687461,0.02238093891802492,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,17.51852294921875,138.83333333333334,41.0,88.0,88.0,11.505949300130208,8.0,535.9499837239583,290.83333333333337,61.5,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
20,0.007068505644729377,0.006686710891225615,0.020654035623571584,0.01796419893647704,0.051822419987519366,0.008465152221955206,0.030846091139980106,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,17.19352071126302,131.83333333333334,56.16666666666667,100.0,100.0,11.283509724934895,1.1666666666666667,566.96669921875,299.5,75.83333333333334,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
21,0.002020330570624075,0.007068505644729377,0.027722541268300958,0.021514375319710368,0.07333679530722974,0.009748393592274794,0.04059448473225488,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.76969441731771,147.16666666666666,50.33333333333333,113.16666666666666,113.16666666666666,10.347263997395833,16.5,244.3500040690104,327.5,92.0,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
22,0.001744589915315803,0.002020330570624075,0.029742871838925038,0.008644248327023945,0.08198104363425368,0.0063345317582605715,0.04692901649051548,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.83602294921875,139.33333333333334,51.83333333333333,100.33333333333334,100.33333333333334,10.652913818359377,3.833333333333333,424.4666463216145,305.83333333333337,50.83333333333333,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
23,0.002211227947375957,0.001744589915315803,0.030867045279797226,0.0045231119949175344,0.08510206589143897,0.0058044289890037066,0.05273344547951922,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.775083821614587,122.33333333333334,33.166666666666664,81.33333333333333,81.33333333333333,10.960410563151042,1.3333333333333337,565.6833414713542,292.0,68.0,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
24,0.0006840489333609074,0.002211227947375957,0.03232528912998521,0.010732447321912144,0.09475710695916076,0.0078093954629485625,0.06054284094246775,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.879593912760416,121.33333333333334,37.0,87.0,87.0,10.501119181315104,1.8333333333333333,457.816650390625,312.16666666666663,91.33333333333334,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,0.0
25,0.016271159626641354,0.0006840489333609074,0.03121702380384235,0.006209712071917133,0.09200777224654412,0.004685323142794765,0.06522816408526247,877.0,0.9532497149372862,0.0467502850627138,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.045610034207525664,0.002280501710376283,0.017103762827822118,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.01482326111744584,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.2474344355758267,0.2690992018244014,0.0,0.017103762827822118,0.05701254275940708,0.19384264538198406,0.0,12642.0,81.56129032258065,16.95510274251302,132.0,51.83333333333333,96.33333333333334,96.33333333333334,10.438598225911457,4.0,383.2332600911458,303.83333333333337,84.0,17.106057408650717,132.42361111111111,47.52083333333334,96.5625,96.5625,10.789864709642195,5.256944444444444,524.2319446139865,298.4583333333333,77.16666666666667,16.432845967711735,10.941017082628438,1.7296940434391292,9.674017147731153,6.08900124149524,153.26
